HHS,Year,Quarter,Care_Type,NWA_Units,NWA_Price,ABF_Funded_Amt,Actual_Cost,Variance,Variance_Pct,FY
Sunshine Coast,2022,Q2,Admitted Acute,24358.8,5389,131269467.0,144350931.0,-13081463.0,-9.97,FY2022/23
Sunshine Coast,2022,Q2,Admitted Subacute,5179.7,5389,27913226.0,29219401.0,-1306176.0,-4.68,FY2022/23
Sunshine Coast,2022,Q2,Emergency Department,12656.0,5389,68202937.0,67126903.0,1076034.0,1.58,FY2022/23
Sunshine Coast,2022,Q2,Outpatient,9988.3,5389,53826986.0,51496714.0,2330271.0,4.33,FY2022/23
Sunshine Coast,2022,Q2,Mental Health,3935.2,5389,21206618.0,22103959.0,-897341.0,-4.23,FY2022/23
Sunshine Coast,2022,Q2,Maternity,2159.2,5389,11635731.0,12960865.0,-1325134.0,-11.39,FY2022/23
Sunshine Coast,2022,Q3,Admitted Acute,24054.0,5389,129626737.0,139058942.0,-9432205.0,-7.28,FY2022/23
Sunshine Coast,2022,Q3,Admitted Subacute,5106.5,5389,27518973.0,30212937.0,-2693963.0,-9.79,FY2022/23
Sunshine Coast,2022,Q3,Emergency Department,11682.5,5389,62957014.0,68269746.0,-5312732.0,-8.44,FY2022/23
Sunshine Coast,2022,Q3,Outpatient,9548.9,5389,51459204.0,55834050.0,-4374846.0,-8.5,FY2022/23
Sunshine Coast,2022,Q3,Mental Health,3808.9,5389,20526096.0,22560343.0,-2034247.0,-9.91,FY2022/23
Sunshine Coast,2022,Q3,Maternity,2417.9,5389,13029998.0,12708096.0,321902.0,2.47,FY2022/23
Sunshine Coast,2022,Q4,Admitted Acute,22440.2,5389,120930153.0,135050908.0,-14120754.0,-11.68,FY2022/23
Sunshine Coast,2022,Q4,Admitted Subacute,5065.9,5389,27300082.0,29942814.0,-2642732.0,-9.68,FY2022/23
Sunshine Coast,2022,Q4,Emergency Department,12592.5,5389,67861112.0,68798008.0,-936896.0,-1.38,FY2022/23
Sunshine Coast,2022,Q4,Outpatient,9810.6,5389,52869122.0,52052184.0,816938.0,1.55,FY2022/23
Sunshine Coast,2022,Q4,Mental Health,4116.1,5389,22181704.0,22530220.0,-348516.0,-1.57,FY2022/23
Sunshine Coast,2022,Q4,Maternity,2261.6,5389,12187615.0,12598281.0,-410666.0,-3.37,FY2022/23
Sunshine Coast,2023,Q1,Admitted Acute,23385.6,5512,128901556.0,141424099.0,-12522543.0,-9.71,FY2023/24
Sunshine Coast,2023,Q1,Admitted Subacute,5597.3,5512,30852223.0,31447341.0,-595118.0,-1.93,FY2023/24
Sunshine Coast,2023,Q1,Emergency Department,13370.8,5512,73699742.0,79593490.0,-5893748.0,-8.0,FY2023/24
Sunshine Coast,2023,Q1,Outpatient,10517.3,5512,57971321.0,64494719.0,-6523398.0,-11.25,FY2023/24
Sunshine Coast,2023,Q1,Mental Health,3848.8,5512,21214403.0,20547739.0,666664.0,3.14,FY2023/24
Sunshine Coast,2023,Q1,Maternity,2440.8,5512,13453824.0,13785534.0,-331710.0,-2.47,FY2023/24
Sunshine Coast,2023,Q2,Admitted Acute,24382.4,5512,134395772.0,148080666.0,-13684894.0,-10.18,FY2023/24
Sunshine Coast,2023,Q2,Admitted Subacute,4833.6,5512,26643022.0,29312360.0,-2669338.0,-10.02,FY2023/24
Sunshine Coast,2023,Q2,Emergency Department,12599.9,5512,69450886.0,72004839.0,-2553954.0,-3.68,FY2023/24
Sunshine Coast,2023,Q2,Outpatient,10605.5,5512,58457784.0,64741122.0,-6283337.0,-10.75,FY2023/24
Sunshine Coast,2023,Q2,Mental Health,3731.5,5512,20567831.0,21206738.0,-638907.0,-3.11,FY2023/24
Sunshine Coast,2023,Q2,Maternity,2379.4,5512,13115154.0,14070726.0,-955573.0,-7.29,FY2023/24
Sunshine Coast,2023,Q3,Admitted Acute,23811.6,5512,131249538.0,127686635.0,3562904.0,2.71,FY2023/24
Sunshine Coast,2023,Q3,Admitted Subacute,5030.7,5512,27729094.0,28033605.0,-304511.0,-1.1,FY2023/24
Sunshine Coast,2023,Q3,Emergency Department,13323.9,5512,73441116.0,73249374.0,191742.0,0.26,FY2023/24
Sunshine Coast,2023,Q3,Outpatient,9913.8,5512,54645111.0,60807230.0,-6162119.0,-11.28,FY2023/24
Sunshine Coast,2023,Q3,Mental Health,3724.8,5512,20531278.0,22987426.0,-2456147.0,-11.96,FY2023/24
Sunshine Coast,2023,Q3,Maternity,2375.4,5512,13092947.0,14282307.0,-1189360.0,-9.08,FY2023/24
Sunshine Coast,2023,Q4,Admitted Acute,22340.9,5512,123143114.0,117285639.0,5857475.0,4.76,FY2023/24
Sunshine Coast,2023,Q4,Admitted Subacute,5395.3,5512,29738961.0,32469134.0,-2730173.0,-9.18,FY2023/24
Sunshine Coast,2023,Q4,Emergency Department,13193.8,5512,72724445.0,70854303.0,1870142.0,2.57,FY2023/24
Sunshine Coast,2023,Q4,Outpatient,10816.5,5512,59620555.0,64432940.0,-4812385.0,-8.07,FY2023/24
Sunshine Coast,2023,Q4,Mental Health,4145.0,5512,22847483.0,24680758.0,-1833275.0,-8.02,FY2023/24
Sunshine Coast,2023,Q4,Maternity,2437.9,5512,13437443.0,14167267.0,-729824.0,-5.43,FY2023/24
Sunshine Coast,2024,Q1,Admitted Acute,22069.9,5678,125313039.0,129435428.0,-4122389.0,-3.29,FY2024/25
Sunshine Coast,2024,Q1,Admitted Subacute,4956.4,5678,28142529.0,28685182.0,-542653.0,-1.93,FY2024/25
Sunshine Coast,2024,Q1,Emergency Department,12800.6,5678,72681945.0,69863461.0,2818484.0,3.88,FY2024/25
Sunshine Coast,2024,Q1,Outpatient,10374.1,5678,58904104.0,57070400.0,1833704.0,3.11,FY2024/25
Sunshine Coast,2024,Q1,Mental Health,4338.3,5678,24632712.0,27369578.0,-2736866.0,-11.11,FY2024/25
Sunshine Coast,2024,Q1,Maternity,2200.8,5678,12496345.0,13900554.0,-1404209.0,-11.24,FY2024/25
Sunshine Coast,2024,Q2,Admitted Acute,23710.3,5678,134627308.0,134751995.0,-124687.0,-0.09,FY2024/25
Sunshine Coast,2024,Q2,Admitted Subacute,4955.7,5678,28138727.0,29126569.0,-987842.0,-3.51,FY2024/25
Sunshine Coast,2024,Q2,Emergency Department,13606.0,5678,77255140.0,82678813.0,-5423674.0,-7.02,FY2024/25
Sunshine Coast,2024,Q2,Outpatient,9866.2,5678,56020195.0,53913461.0,2106734.0,3.76,FY2024/25
Sunshine Coast,2024,Q2,Mental Health,4070.1,5678,23110174.0,23114781.0,-4608.0,-0.02,FY2024/25
Sunshine Coast,2024,Q2,Maternity,2261.3,5678,12839896.0,12811273.0,28623.0,0.22,FY2024/25
Sunshine Coast,2024,Q3,Admitted Acute,24772.2,5678,140656352.0,155842845.0,-15186493.0,-10.8,FY2024/25
Sunshine Coast,2024,Q3,Admitted Subacute,5234.9,5678,29723846.0,32816282.0,-3092435.0,-10.4,FY2024/25
Sunshine Coast,2024,Q3,Emergency Department,12622.6,5678,71671347.0,73892750.0,-2221402.0,-3.1,FY2024/25
Sunshine Coast,2024,Q3,Outpatient,10165.2,5678,57718149.0,61116648.0,-3398498.0,-5.89,FY2024/25
Sunshine Coast,2024,Q3,Mental Health,4451.2,5678,25274033.0,26603291.0,-1329258.0,-5.26,FY2024/25
Sunshine Coast,2024,Q3,Maternity,2308.8,5678,13109104.0,13897340.0,-788237.0,-6.01,FY2024/25
Sunshine Coast,2024,Q4,Admitted Acute,22199.6,5678,126049557.0,138789643.0,-12740086.0,-10.11,FY2024/25
Sunshine Coast,2024,Q4,Admitted Subacute,5318.2,5678,30197012.0,30993894.0,-796883.0,-2.64,FY2024/25
Sunshine Coast,2024,Q4,Emergency Department,13172.3,5678,74792109.0,78996417.0,-4204308.0,-5.62,FY2024/25
Sunshine Coast,2024,Q4,Outpatient,9902.8,5678,56228329.0,59941925.0,-3713596.0,-6.6,FY2024/25
Sunshine Coast,2024,Q4,Mental Health,3963.7,5678,22505677.0,24111951.0,-1606274.0,-7.14,FY2024/25
Sunshine Coast,2024,Q4,Maternity,2484.4,5678,14106526.0,15329180.0,-1222654.0,-8.67,FY2024/25
West Moreton,2019,Q1,Admitted Acute,14117.6,5012,70757422.0,73476551.0,-2719129.0,-3.84,FY2019/20
West Moreton,2019,Q1,Admitted Subacute,2970.0,5012,14885688.0,16103468.0,-1217781.0,-8.18,FY2019/20
West Moreton,2019,Q1,Emergency Department,7418.4,5012,37180902.0,38461346.0,-1280444.0,-3.44,FY2019/20
West Moreton,2019,Q1,Outpatient,6082.5,5012,30485732.0,29655021.0,830711.0,2.72,FY2019/20
West Moreton,2019,Q1,Mental Health,2500.8,5012,12533943.0,12023014.0,510928.0,4.08,FY2019/20
West Moreton,2019,Q1,Maternity,1455.7,5012,7295951.0,7325060.0,-29109.0,-0.4,FY2019/20
West Moreton,2019,Q2,Admitted Acute,12880.3,5012,64556072.0,66937672.0,-2381600.0,-3.69,FY2019/20
West Moreton,2019,Q2,Admitted Subacute,2921.6,5012,14643126.0,14598447.0,44679.0,0.31,FY2019/20
West Moreton,2019,Q2,Emergency Department,7955.0,5012,39870435.0,38301822.0,1568613.0,3.93,FY2019/20
West Moreton,2019,Q2,Outpatient,6642.1,5012,33289971.0,31647090.0,1642880.0,4.94,FY2019/20
West Moreton,2019,Q2,Mental Health,2350.8,5012,11781984.0,12676869.0,-894885.0,-7.6,FY2019/20
West Moreton,2019,Q2,Maternity,1358.8,5012,6810529.0,6587972.0,222556.0,3.27,FY2019/20
West Moreton,2019,Q3,Admitted Acute,13686.9,5012,68598863.0,68322194.0,276669.0,0.4,FY2019/20
West Moreton,2019,Q3,Admitted Subacute,3322.7,5012,16653507.0,16707949.0,-54443.0,-0.33,FY2019/20
West Moreton,2019,Q3,Emergency Department,8056.0,5012,40376496.0,44479485.0,-4102989.0,-10.16,FY2019/20
West Moreton,2019,Q3,Outpatient,6233.3,5012,31241239.0,34511895.0,-3270656.0,-10.47,FY2019/20
West Moreton,2019,Q3,Mental Health,2401.9,5012,12038366.0,13409456.0,-1371090.0,-11.39,FY2019/20
West Moreton,2019,Q3,Maternity,1308.0,5012,6555700.0,6993577.0,-437877.0,-6.68,FY2019/20
West Moreton,2019,Q4,Admitted Acute,13986.1,5012,70098551.0,71213139.0,-1114588.0,-1.59,FY2019/20
West Moreton,2019,Q4,Admitted Subacute,3216.9,5012,16123037.0,17246098.0,-1123061.0,-6.97,FY2019/20
West Moreton,2019,Q4,Emergency Department,7089.4,5012,35531950.0,34763821.0,768129.0,2.16,FY2019/20
West Moreton,2019,Q4,Outpatient,6514.8,5012,32651929.0,34718323.0,-2066394.0,-6.33,FY2019/20
West Moreton,2019,Q4,Mental Health,2632.7,5012,13195045.0,14242421.0,-1047376.0,-7.94,FY2019/20
West Moreton,2019,Q4,Maternity,1501.0,5012,7522877.0,8045205.0,-522328.0,-6.94,FY2019/20
West Moreton,2020,Q1,Admitted Acute,12220.0,5127,62651779.0,60641411.0,2010368.0,3.21,FY2020/21
West Moreton,2020,Q1,Admitted Subacute,2969.4,5127,15224213.0,16130136.0,-905922.0,-5.95,FY2020/21
West Moreton,2020,Q1,Emergency Department,6443.3,5127,33034878.0,33405152.0,-370274.0,-1.12,FY2020/21
West Moreton,2020,Q1,Outpatient,6097.9,5127,31264086.0,32360461.0,-1096375.0,-3.51,FY2020/21
West Moreton,2020,Q1,Mental Health,2186.1,5127,11208207.0,11519895.0,-311688.0,-2.78,FY2020/21
West Moreton,2020,Q1,Maternity,1204.0,5127,6172807.0,6251080.0,-78273.0,-1.27,FY2020/21
West Moreton,2020,Q2,Admitted Acute,12365.0,5127,63395151.0,60789633.0,2605518.0,4.11,FY2020/21
West Moreton,2020,Q2,Admitted Subacute,2962.9,5127,15190985.0,15507045.0,-316060.0,-2.08,FY2020/21
West Moreton,2020,Q2,Emergency Department,7303.4,5127,37444670.0,40985406.0,-3540737.0,-9.46,FY2020/21
West Moreton,2020,Q2,Outpatient,5420.7,5127,27792136.0,29508303.0,-1716167.0,-6.18,FY2020/21
West Moreton,2020,Q2,Mental Health,2200.1,5127,11279909.0,12403689.0,-1123780.0,-9.96,FY2020/21
West Moreton,2020,Q2,Maternity,1205.4,5127,6179911.0,6583016.0,-403105.0,-6.52,FY2020/21
West Moreton,2020,Q3,Admitted Acute,12845.7,5127,65859960.0,65873215.0,-13254.0,-0.02,FY2020/21
West Moreton,2020,Q3,Admitted Subacute,2676.1,5127,13720343.0,14554249.0,-833905.0,-6.08,FY2020/21
West Moreton,2020,Q3,Emergency Department,7210.5,5127,36968463.0,37103644.0,-135181.0,-0.37,FY2020/21
West Moreton,2020,Q3,Outpatient,5814.3,5127,29809835.0,30321737.0,-511902.0,-1.72,FY2020/21
West Moreton,2020,Q3,Mental Health,2285.3,5127,11716664.0,11527634.0,189030.0,1.61,FY2020/21
West Moreton,2020,Q3,Maternity,1341.6,5127,6878599.0,6870755.0,7844.0,0.11,FY2020/21
West Moreton,2020,Q4,Admitted Acute,12360.9,5127,63374151.0,60831303.0,2542848.0,4.01,FY2020/21
West Moreton,2020,Q4,Admitted Subacute,2664.7,5127,13661867.0,14176872.0,-515005.0,-3.77,FY2020/21
West Moreton,2020,Q4,Emergency Department,6687.1,5127,34284937.0,37440235.0,-3155299.0,-9.2,FY2020/21
West Moreton,2020,Q4,Outpatient,5241.4,5127,26872409.0,27260607.0,-388199.0,-1.44,FY2020/21
West Moreton,2020,Q4,Mental Health,2152.4,5127,11035293.0,10519787.0,515506.0,4.67,FY2020/21
West Moreton,2020,Q4,Maternity,1186.9,5127,6085259.0,6208907.0,-123648.0,-2.03,FY2020/21
West Moreton,2021,Q1,Admitted Acute,13802.2,5234,72240843.0,73593860.0,-1353017.0,-1.87,FY2021/22
West Moreton,2021,Q1,Admitted Subacute,3124.4,5234,16353318.0,17190157.0,-836838.0,-5.12,FY2021/22
West Moreton,2021,Q1,Emergency Department,7004.0,5234,36658806.0,37718106.0,-1059299.0,-2.89,FY2021/22
West Moreton,2021,Q1,Outpatient,6679.2,5234,34959108.0,36295787.0,-1336679.0,-3.82,FY2021/22
West Moreton,2021,Q1,Mental Health,2486.8,5234,13016130.0,13055398.0,-39268.0,-0.3,FY2021/22
West Moreton,2021,Q1,Maternity,1442.4,5234,7549397.0,8163893.0,-614496.0,-8.14,FY2021/22
West Moreton,2021,Q2,Admitted Acute,13865.1,5234,72569844.0,80982311.0,-8412467.0,-11.59,FY2021/22
West Moreton,2021,Q2,Admitted Subacute,2922.8,5234,15297834.0,14577017.0,720817.0,4.71,FY2021/22
West Moreton,2021,Q2,Emergency Department,7928.4,5234,41497288.0,45116534.0,-3619246.0,-8.72,FY2021/22
West Moreton,2021,Q2,Outpatient,5840.2,5234,30567846.0,30419564.0,148282.0,0.49,FY2021/22
West Moreton,2021,Q2,Mental Health,2231.5,5234,11679614.0,11678007.0,1606.0,0.01,FY2021/22
West Moreton,2021,Q2,Maternity,1442.2,5234,7548414.0,7835656.0,-287242.0,-3.81,FY2021/22
West Moreton,2021,Q3,Admitted Acute,13482.2,5234,70565613.0,71496774.0,-931161.0,-1.32,FY2021/22
West Moreton,2021,Q3,Admitted Subacute,2861.0,5234,14974471.0,14988937.0,-14467.0,-0.1,FY2021/22
West Moreton,2021,Q3,Emergency Department,7778.0,5234,40710007.0,45416616.0,-4706608.0,-11.56,FY2021/22
West Moreton,2021,Q3,Outpatient,6563.4,5234,34352780.0,32772935.0,1579845.0,4.6,FY2021/22
West Moreton,2021,Q3,Mental Health,2572.4,5234,13463704.0,14583127.0,-1119423.0,-8.31,FY2021/22
West Moreton,2021,Q3,Maternity,1443.8,5234,7556785.0,7767312.0,-210527.0,-2.79,FY2021/22
West Moreton,2021,Q4,Admitted Acute,13592.5,5234,71143155.0,71249562.0,-106407.0,-0.15,FY2021/22
West Moreton,2021,Q4,Admitted Subacute,2893.0,5234,15141992.0,14972402.0,169590.0,1.12,FY2021/22
West Moreton,2021,Q4,Emergency Department,7291.8,5234,38165146.0,39397616.0,-1232471.0,-3.23,FY2021/22
West Moreton,2021,Q4,Outpatient,6464.3,5234,33834049.0,34867601.0,-1033551.0,-3.05,FY2021/22
West Moreton,2021,Q4,Mental Health,2247.1,5234,11761208.0,13088157.0,-1326950.0,-11.28,FY2021/22
West Moreton,2021,Q4,Maternity,1479.7,5234,7744651.0,8391191.0,-646541.0,-8.35,FY2021/22
West Moreton,2022,Q1,Admitted Acute,16233.1,5389,87480271.0,91203606.0,-3723335.0,-4.26,FY2022/23
West Moreton,2022,Q1,Admitted Subacute,3637.0,5389,19599674.0,18871602.0,728072.0,3.71,FY2022/23
West Moreton,2022,Q1,Emergency Department,8099.6,5389,43648785.0,43138741.0,510044.0,1.17,FY2022/23
West Moreton,2022,Q1,Outpatient,6442.9,5389,34720814.0,33815868.0,904946.0,2.61,FY2022/23
West Moreton,2022,Q1,Mental Health,2685.3,5389,14471271.0,15669850.0,-1198579.0,-8.28,FY2022/23
West Moreton,2022,Q1,Maternity,1523.9,5389,8212051.0,8006615.0,205435.0,2.5,FY2022/23
West Moreton,2022,Q2,Admitted Acute,15799.2,5389,85141814.0,90089600.0,-4947787.0,-5.81,FY2022/23
West Moreton,2022,Q2,Admitted Subacute,3325.7,5389,17921972.0,19079770.0,-1157798.0,-6.46,FY2022/23
West Moreton,2022,Q2,Emergency Department,7959.5,5389,42893843.0,43266277.0,-372433.0,-0.87,FY2022/23
West Moreton,2022,Q2,Outpatient,7224.9,5389,38934920.0,38911004.0,23915.0,0.06,FY2022/23
West Moreton,2022,Q2,Mental Health,2621.1,5389,14125124.0,15556338.0,-1431214.0,-10.13,FY2022/23
West Moreton,2022,Q2,Maternity,1555.0,5389,8379999.0,8049614.0,330385.0,3.94,FY2022/23
West Moreton,2022,Q3,Admitted Acute,14200.7,5389,76527603.0,72803240.0,3724363.0,4.87,FY2022/23
West Moreton,2022,Q3,Admitted Subacute,3457.2,5389,18630761.0,19117108.0,-486346.0,-2.61,FY2022/23
West Moreton,2022,Q3,Emergency Department,7793.1,5389,41997197.0,46736530.0,-4739333.0,-11.28,FY2022/23
West Moreton,2022,Q3,Outpatient,6804.6,5389,36670201.0,36344638.0,325563.0,0.89,FY2022/23
West Moreton,2022,Q3,Mental Health,2634.0,5389,14194649.0,15124902.0,-930253.0,-6.55,FY2022/23
West Moreton,2022,Q3,Maternity,1403.0,5389,7560543.0,7535590.0,24952.0,0.33,FY2022/23
West Moreton,2022,Q4,Admitted Acute,15789.2,5389,85087853.0,87482483.0,-2394630.0,-2.81,FY2022/23
West Moreton,2022,Q4,Admitted Subacute,3411.5,5389,18384495.0,18817978.0,-433483.0,-2.36,FY2022/23
West Moreton,2022,Q4,Emergency Department,7673.4,5389,41352174.0,40449765.0,902409.0,2.18,FY2022/23
West Moreton,2022,Q4,Outpatient,6713.5,5389,36178992.0,35656622.0,522369.0,1.44,FY2022/23
West Moreton,2022,Q4,Mental Health,2444.1,5389,13171315.0,14401785.0,-1230470.0,-9.34,FY2022/23
West Moreton,2022,Q4,Maternity,1620.9,5389,8734875.0,9475892.0,-741017.0,-8.48,FY2022/23
West Moreton,2023,Q1,Admitted Acute,16271.7,5512,89689754.0,88894754.0,795000.0,0.89,FY2023/24
West Moreton,2023,Q1,Admitted Subacute,3720.4,5512,20506688.0,20167864.0,338824.0,1.65,FY2023/24
West Moreton,2023,Q1,Emergency Department,9081.8,5512,50058759.0,56021722.0,-5962963.0,-11.91,FY2023/24
West Moreton,2023,Q1,Outpatient,7164.8,5512,39492147.0,44104610.0,-4612463.0,-11.68,FY2023/24
West Moreton,2023,Q1,Mental Health,2725.0,5512,15020120.0,14931834.0,88287.0,0.59,FY2023/24
West Moreton,2023,Q1,Maternity,1524.5,5512,8402911.0,8830664.0,-427753.0,-5.09,FY2023/24
West Moreton,2023,Q2,Admitted Acute,14348.1,5512,79086578.0,83499479.0,-4412901.0,-5.58,FY2023/24
West Moreton,2023,Q2,Admitted Subacute,3731.8,5512,20569489.0,20205785.0,363704.0,1.77,FY2023/24
West Moreton,2023,Q2,Emergency Department,8866.5,5512,48872285.0,53971756.0,-5099471.0,-10.43,FY2023/24
West Moreton,2023,Q2,Outpatient,7422.0,5512,40909934.0,45541881.0,-4631948.0,-11.32,FY2023/24
West Moreton,2023,Q2,Mental Health,2704.3,5512,14905845.0,16637044.0,-1731200.0,-11.61,FY2023/24
West Moreton,2023,Q2,Maternity,1603.4,5512,8837948.0,8638954.0,198994.0,2.25,FY2023/24
West Moreton,2023,Q3,Admitted Acute,15343.1,5512,84571067.0,90670020.0,-6098952.0,-7.21,FY2023/24
West Moreton,2023,Q3,Admitted Subacute,3324.9,5512,18326989.0,19406533.0,-1079544.0,-5.89,FY2023/24
West Moreton,2023,Q3,Emergency Department,8695.8,5512,47931123.0,46860291.0,1070831.0,2.23,FY2023/24
West Moreton,2023,Q3,Outpatient,7002.2,5512,38595942.0,41729029.0,-3133086.0,-8.12,FY2023/24
West Moreton,2023,Q3,Mental Health,2694.5,5512,14852215.0,14140163.0,712052.0,4.79,FY2023/24
West Moreton,2023,Q3,Maternity,1419.0,5512,7821677.0,7905330.0,-83653.0,-1.07,FY2023/24
West Moreton,2023,Q4,Admitted Acute,16450.1,5512,90673184.0,89664449.0,1008734.0,1.11,FY2023/24
West Moreton,2023,Q4,Admitted Subacute,3539.5,5512,19509676.0,19270739.0,238937.0,1.22,FY2023/24
West Moreton,2023,Q4,Emergency Department,8228.3,5512,45354539.0,49625447.0,-4270908.0,-9.42,FY2023/24
West Moreton,2023,Q4,Outpatient,7183.8,5512,39596894.0,38259227.0,1337667.0,3.38,FY2023/24
West Moreton,2023,Q4,Mental Health,2664.3,5512,14685381.0,14023934.0,661446.0,4.5,FY2023/24
West Moreton,2023,Q4,Maternity,1535.3,5512,8462526.0,8992397.0,-529871.0,-6.26,FY2023/24
West Moreton,2024,Q1,Admitted Acute,14788.6,5678,83969822.0,83895126.0,74696.0,0.09,FY2024/25
West Moreton,2024,Q1,Admitted Subacute,3485.8,5678,19792505.0,21896850.0,-2104345.0,-10.63,FY2024/25
West Moreton,2024,Q1,Emergency Department,9346.2,5678,53067448.0,50819241.0,2248207.0,4.24,FY2024/25
West Moreton,2024,Q1,Outpatient,7383.5,5678,41923416.0,42476516.0,-553099.0,-1.32,FY2024/25
West Moreton,2024,Q1,Mental Health,2708.8,5678,15380703.0,16583859.0,-1203156.0,-7.82,FY2024/25
West Moreton,2024,Q1,Maternity,1680.4,5678,9541558.0,10606948.0,-1065390.0,-11.17,FY2024/25
West Moreton,2024,Q2,Admitted Acute,15944.3,5678,90532013.0,91501665.0,-969652.0,-1.07,FY2024/25
West Moreton,2024,Q2,Admitted Subacute,3706.8,5678,21047156.0,20892885.0,154271.0,0.73,FY2024/25
West Moreton,2024,Q2,Emergency Department,8751.3,5678,49689919.0,50234438.0,-544519.0,-1.1,FY2024/25
West Moreton,2024,Q2,Outpatient,7265.1,5678,41251349.0,40874634.0,376715.0,0.91,FY2024/25
West Moreton,2024,Q2,Mental Health,2620.2,5678,14877737.0,16456274.0,-1578537.0,-10.61,FY2024/25
West Moreton,2024,Q2,Maternity,1474.7,5678,8373088.0,8674627.0,-301539.0,-3.6,FY2024/25
West Moreton,2024,Q3,Admitted Acute,15046.5,5678,85434305.0,81728002.0,3706303.0,4.34,FY2024/25
West Moreton,2024,Q3,Admitted Subacute,3280.7,5678,18627659.0,18251152.0,376508.0,2.02,FY2024/25
West Moreton,2024,Q3,Emergency Department,9170.8,5678,52072051.0,51969020.0,103030.0,0.2,FY2024/25
West Moreton,2024,Q3,Outpatient,7598.3,5678,43143265.0,45251926.0,-2108661.0,-4.89,FY2024/25
West Moreton,2024,Q3,Mental Health,2728.3,5678,15491270.0,16244379.0,-753110.0,-4.86,FY2024/25
West Moreton,2024,Q3,Maternity,1579.2,5678,8966743.0,9675044.0,-708301.0,-7.9,FY2024/25
West Moreton,2024,Q4,Admitted Acute,15201.9,5678,86316332.0,87181098.0,-864766.0,-1.0,FY2024/25
West Moreton,2024,Q4,Admitted Subacute,3767.2,5678,21390170.0,23762289.0,-2372119.0,-11.09,FY2024/25
West Moreton,2024,Q4,Emergency Department,9206.6,5678,52274994.0,53388773.0,-1113779.0,-2.13,FY2024/25
West Moreton,2024,Q4,Outpatient,7405.4,5678,42048057.0,43350583.0,-1302526.0,-3.1,FY2024/25
West Moreton,2024,Q4,Mental Health,2755.2,5678,15643827.0,15405973.0,237855.0,1.52,FY2024/25
West Moreton,2024,Q4,Maternity,1598.0,5678,9073244.0,8906688.0,166557.0,1.84,FY2024/25
Darling Downs,2019,Q1,Admitted Acute,11676.6,5012,58523140.0,64103622.0,-5580482.0,-9.54,FY2019/20
Darling Downs,2019,Q1,Admitted Subacute,2573.5,5012,12898165.0,12409285.0,488880.0,3.79,FY2019/20
Darling Downs,2019,Q1,Emergency Department,6144.9,5012,30798099.0,34183837.0,-3385739.0,-10.99,FY2019/20
Darling Downs,2019,Q1,Outpatient,5406.0,5012,27094768.0,27625827.0,-531059.0,-1.96,FY2019/20
Darling Downs,2019,Q1,Mental Health,2204.5,5012,11048729.0,12066211.0,-1017482.0,-9.21,FY2019/20
Darling Downs,2019,Q1,Maternity,1167.8,5012,5852917.0,6250418.0,-397501.0,-6.79,FY2019/20
Darling Downs,2019,Q2,Admitted Acute,12520.6,5012,62753026.0,66599197.0,-3846172.0,-6.13,FY2019/20
Darling Downs,2019,Q2,Admitted Subacute,2549.5,5012,12778039.0,14041789.0,-1263750.0,-9.89,FY2019/20
Darling Downs,2019,Q2,Emergency Department,6641.3,5012,33286115.0,33220219.0,65896.0,0.2,FY2019/20
Darling Downs,2019,Q2,Outpatient,5335.4,5012,26741011.0,25574757.0,1166253.0,4.36,FY2019/20
Darling Downs,2019,Q2,Mental Health,1975.0,5012,9898516.0,10691812.0,-793296.0,-8.01,FY2019/20
Darling Downs,2019,Q2,Maternity,1104.0,5012,5533259.0,5648441.0,-115181.0,-2.08,FY2019/20
Darling Downs,2019,Q3,Admitted Acute,12043.2,5012,60360616.0,57903206.0,2457410.0,4.07,FY2019/20
Darling Downs,2019,Q3,Admitted Subacute,2904.4,5012,14556701.0,14388445.0,168256.0,1.16,FY2019/20
Darling Downs,2019,Q3,Emergency Department,6393.2,5012,32042888.0,32096407.0,-53519.0,-0.17,FY2019/20
Darling Downs,2019,Q3,Outpatient,5167.1,5012,25897405.0,24609023.0,1288382.0,4.97,FY2019/20
Darling Downs,2019,Q3,Mental Health,2177.1,5012,10911424.0,12159295.0,-1247871.0,-11.44,FY2019/20
Darling Downs,2019,Q3,Maternity,1147.1,5012,5749087.0,6109658.0,-360571.0,-6.27,FY2019/20
Darling Downs,2019,Q4,Admitted Acute,12464.4,5012,62471778.0,68358638.0,-5886860.0,-9.42,FY2019/20
Darling Downs,2019,Q4,Admitted Subacute,2666.6,5012,13364878.0,13384902.0,-20024.0,-0.15,FY2019/20
Darling Downs,2019,Q4,Emergency Department,6415.5,5012,32154544.0,34442200.0,-2287655.0,-7.11,FY2019/20
Darling Downs,2019,Q4,Outpatient,5673.7,5012,28436572.0,27892704.0,543867.0,1.91,FY2019/20
Darling Downs,2019,Q4,Mental Health,2056.6,5012,10307861.0,11372970.0,-1065110.0,-10.33,FY2019/20
Darling Downs,2019,Q4,Maternity,1258.9,5012,6309532.0,7050435.0,-740903.0,-11.74,FY2019/20
